year,round,circuit_name,circuit_country,driver_id,lap_number,lap_time_ms,estimated_horsepower,car_weight,track_temperature,driving_aggression,tire_compound,fuel_load_percent
2017,20,Yas Marina Circuit,UAE,brendon_hartley,2,108460.0,902,735,42,0.7785463023685808,medium,56.12545730916077
2017,20,Yas Marina Circuit,UAE,ericsson,2,109292.0,925,711,35,0.8032472654198431,hard,18.785886985881433
2017,20,Yas Marina Circuit,UAE,kevin_magnussen,2,108699.0,857,797,35,0.6606199542037507,medium,31.52133772909375
2017,20,Yas Marina Circuit,UAE,bottas,3,103353.0,882,747,43,0.5226268146523916,medium,47.89585265626585
2017,20,Yas Marina Circuit,UAE,hamilton,3,103246.0,998,723,32,0.9899632774797051,medium,43.14669091562797
2017,20,Yas Marina Circuit,UAE,vettel,3,103689.0,805,726,39,0.7149063380096108,medium,76.0051855944697
2017,20,Yas Marina Circuit,UAE,ricciardo,3,103736.0,784,777,28,0.8134829273538887,hard,30.427870274221046
2017,20,Yas Marina Circuit,UAE,raikkonen,3,103998.0,940,734,37,0.663720923409121,hard,83.65698106456188
2017,20,Yas Marina Circuit,UAE,max_verstappen,3,104019.0,967,703,33,0.5693805851304025,medium,12.495281431756018
2017,20,Yas Marina Circuit,UAE,hulkenberg,3,104602.0,995,718,30,0.8953004162461293,hard,58.200260248984044
2017,20,Yas Marina Circuit,UAE,perez,3,105468.0,835,796,39,0.8819855214724248,medium,97.22991903853871
2017,20,Yas Marina Circuit,UAE,ocon,3,105546.0,756,750,20,0.9601481045371416,medium,98.48074018739304
2017,20,Yas Marina Circuit,UAE,massa,3,105588.0,822,732,30,0.6280572213653752,hard,62.2383041162391
2017,20,Yas Marina Circuit,UAE,alonso,3,105895.0,849,753,39,0.6107143117290681,soft,10.247491916662053
2017,20,Yas Marina Circuit,UAE,sainz,3,105970.0,769,794,30,0.8471271105572402,soft,82.94786724939586
2017,20,Yas Marina Circuit,UAE,stroll,3,106383.0,788,740,38,0.978761185374948,hard,30.713718996373462
2017,20,Yas Marina Circuit,UAE,grosjean,3,106431.0,798,747,34,0.7969365252815255,soft,23.25384763129058
2017,20,Yas Marina Circuit,UAE,vandoorne,3,107277.0,783,752,26,0.8055558224558492,soft,31.587100751387275
2017,20,Yas Marina Circuit,UAE,gasly,3,107680.0,893,714,26,0.850478676436311,hard,94.3913002324074
2017,20,Yas Marina Circuit,UAE,wehrlein,3,107645.0,971,725,20,0.5189606783785342,medium,31.736826014808443
2017,20,Yas Marina Circuit,UAE,brendon_hartley,3,107396.0,757,710,22,0.528459055400829,soft,40.07681739060295
2017,20,Yas Marina Circuit,UAE,ericsson,3,107167.0,867,757,20,0.6834679778528503,soft,68.56699883394224
2017,20,Yas Marina Circuit,UAE,kevin_magnussen,3,107403.0,922,726,20,0.8288055846750408,medium,44.232866133593916
2017,20,Yas Marina Circuit,UAE,bottas,4,103360.0,988,706,32,0.7488737429553012,medium,57.89668160400276
2017,20,Yas Marina Circuit,UAE,hamilton,4,103137.0,991,712,31,0.7202062858171914,soft,29.05812907582533
2017,20,Yas Marina Circuit,UAE,vettel,4,103422.0,770,768,36,0.7065305506195823,soft,23.720549708101814
2017,20,Yas Marina Circuit,UAE,ricciardo,4,103442.0,998,771,42,0.9504380364771587,medium,80.72904052813344
2017,20,Yas Marina Circuit,UAE,raikkonen,4,103935.0,987,791,36,0.5197016659471031,medium,60.40171533621541
2017,20,Yas Marina Circuit,UAE,max_verstappen,4,103926.0,906,743,27,0.6947703479127334,medium,92.87737143814887
2017,20,Yas Marina Circuit,UAE,hulkenberg,4,104510.0,910,773,43,0.7159530219245419,soft,18.373592432397714
2017,20,Yas Marina Circuit,UAE,perez,4,104822.0,992,739,40,0.6925204517495218,medium,75.34959823115855
2017,20,Yas Marina Circuit,UAE,ocon,4,105017.0,912,702,28,0.6464438145653395,soft,51.70550470748619
2017,20,Yas Marina Circuit,UAE,massa,4,105561.0,770,724,28,0.5790984379827953,soft,20.79931602256605
2017,20,Yas Marina Circuit,UAE,alonso,4,105576.0,861,711,43,0.9861789533206989,medium,20.407674056650638
2017,20,Yas Marina Circuit,UAE,sainz,4,105613.0,845,708,20,0.7794145957017575,medium,91.7150390798849
2017,20,Yas Marina Circuit,UAE,stroll,4,105713.0,805,721,38,0.9613146392609014,hard,84.97347668633788
2017,20,Yas Marina Circuit,UAE,grosjean,4,105777.0,909,747,28,0.6087235258826234,hard,92.41324394519137
2017,20,Yas Marina Circuit,UAE,vandoorne,4,106186.0,834,783,34,0.8878382244801286,medium,51.02079145037241
2017,20,Yas Marina Circuit,UAE,gasly,4,106337.0,837,787,25,0.7745202021506568,medium,70.22645227064515
2017,20,Yas Marina Circuit,UAE,wehrlein,4,106837.0,777,730,32,0.9745189772296353,soft,10.18256549537529
2017,20,Yas Marina Circuit,UAE,brendon_hartley,4,107003.0,992,733,35,0.9193600362552602,soft,43.99471924259722
2017,20,Yas Marina Circuit,UAE,ericsson,4,107085.0,983,770,41,0.5916126591048093,soft,85.29412375469991
2017,20,Yas Marina Circuit,UAE,kevin_magnussen,4,106760.0,931,771,23,0.9660816023264931,hard,73.68540734415059
2017,20,Yas Marina Circuit,UAE,bottas,5,103011.0,852,717,23,0.901838240400427,medium,83.99329326294331
2017,20,Yas Marina Circuit,UAE,hamilton,5,103127.0,881,798,39,0.9062110000795172,medium,84.73944546921136
2017,20,Yas Marina Circuit,UAE,vettel,5,103319.0,862,727,20,0.7472807011604136,hard,79.2126739337368
2017,20,Yas Marina Circuit,UAE,ricciardo,5,103432.0,915,723,33,0.6110961132764319,medium,66.17191216027373
2017,20,Yas Marina Circuit,UAE,raikkonen,5,104023.0,912,796,24,0.5492972174996373,medium,82.61848601217802
2017,20,Yas Marina Circuit,UAE,max_verstappen,5,103974.0,849,726,41,0.7814455652343688,medium,60.05874452777778
2017,20,Yas Marina Circuit,UAE,hulkenberg,5,104769.0,988,708,29,0.5949764984505548,hard,91.77971940739478
2017,20,Yas Marina Circuit,UAE,perez,5,104730.0,805,788,22,0.7676583620133253,soft,89.7850425711123
2017,20,Yas Marina Circuit,UAE,ocon,5,105020.0,760,740,36,0.9919572696957358,hard,54.840044861812736
2017,20,Yas Marina Circuit,UAE,massa,5,105595.0,936,793,21,0.7582443810674402,soft,98.4600536781599
2017,20,Yas Marina Circuit,UAE,alonso,5,105504.0,866,777,31,0.9475974094724242,soft,52.60567550600531
2017,20,Yas Marina Circuit,UAE,sainz,5,105639.0,861,780,31,0.8721973076037447,medium,38.69173382834144
2017,20,Yas Marina Circuit,UAE,stroll,5,105831.0,972,783,30,0.9668611800041385,soft,95.31603925718571
2017,20,Yas Marina Circuit,UAE,grosjean,5,105726.0,923,746,39,0.9613818857320142,soft,98.35877708517786
2017,20,Yas Marina Circuit,UAE,vandoorne,5,106579.0,841,735,30,0.8521834392395664,hard,23.403365784562197
2017,20,Yas Marina Circuit,UAE,gasly,5,106497.0,772,788,33,0.6217813321020971,hard,30.341562758429053
2017,20,Yas Marina Circuit,UAE,wehrlein,5,106765.0,884,748,41,0.6057662887352021,medium,13.891021124445993
2017,20,Yas Marina Circuit,UAE,brendon_hartley,5,107117.0,909,704,42,0.5383525217337765,soft,12.457182370043187
2017,20,Yas Marina Circuit,UAE,ericsson,5,107029.0,987,701,28,0.636099298652536,soft,29.49403678121862
2017,20,Yas Marina Circuit,UAE,kevin_magnussen,5,107197.0,844,723,35,0.5828305073709634,soft,79.46017200134425
2018,1,Albert Park Grand Prix Circuit,Australia,hamilton,1,94233.0,984,760,40,0.5786694244888484,hard,10.534383590241251
2018,1,Albert Park Grand Prix Circuit,Australia,raikkonen,1,95474.0,777,766,35,0.6683661676225595,hard,23.132744955090033
2018,1,Albert Park Grand Prix Circuit,Australia,vettel,1,96194.0,873,728,39,0.6282663784712536,hard,87.20915727699911
2018,1,Albert Park Grand Prix Circuit,Australia,kevin_magnussen,1,97107.0,763,741,32,0.8329781659337063,soft,92.99412905091899
2018,1,Albert Park Grand Prix Circuit,Australia,max_verstappen,1,97684.0,948,799,27,0.7528342105275396,medium,75.77253202747488
2018,1,Albert Park Grand Prix Circuit,Australia,grosjean,1,98450.0,908,768,25,0.7151639461320707,medium,60.7710339106556
2018,1,Albert Park Grand Prix Circuit,Australia,hulkenberg,1,99077.0,892,730,21,0.5346644697461479,soft,31.84595667434274
2018,1,Albert Park Grand Prix Circuit,Australia,ricciardo,1,99600.0,966,707,33,0.5131331846932452,soft,52.67919843717828
2018,1,Albert Park Grand Prix Circuit,Australia,sainz,1,100565.0,836,765,21,0.7489469679080716,soft,64.4608722851839
2018,1,Albert Park Grand Prix Circuit,Australia,alonso,1,101528.0,808,744,44,0.6788811687983449,soft,48.67108336225911
2018,1,Albert Park Grand Prix Circuit,Australia,vandoorne,1,101951.0,756,782,39,0.9811248398903092,hard,58.406185654437614
2018,1,Albert Park Grand Prix Circuit,Australia,perez,1,102341.0,871,799,21,0.7695738118523858,medium,53.44291029024393
2018,1,Albert Park Grand Prix Circuit,Australia,ocon,1,102906.0,765,713,24,0.5901675413804726,hard,16.861910493666727
2018,1,Albert Park Grand Prix Circuit,Australia,stroll,1,103434.0,936,758,26,0.8390192862552006,soft,57.79479848623613
2018,1,Albert Park Grand Prix Circuit,Australia,bottas,1,103824.0,830,726,25,0.5335094486596427,medium,70.00102542114224
2018,1,Albert Park Grand Prix Circuit,Australia,ericsson,1,104674.0,868,732,25,0.6186673902447112,soft,51.272763310002816
2018,1,Albert Park Grand Prix Circuit,Australia,gasly,1,105060.0,871,712,32,0.6556897418015425,medium,47.947661422995374
2018,1,Albert Park Grand Prix Circuit,Australia,leclerc,1,105584.0,966,751,42,0.8399930777378526,medium,48.72761920809296
2018,1,Albert Park Grand Prix Circuit,Australia,sirotkin,1,106494.0,902,770,29,0.8111406418952829,soft,22.693295424937574
2018,1,Albert Park Grand Prix Circuit,Australia,brendon_hartley,1,125584.0,838,785,42,0.7009363633587876,soft,16.92850772218202
2018,1,Albert Park Grand Prix Circuit,Australia,hamilton,2,90265.0,877,774,27,0.6036508164551306,medium,72.10371428658867
2018,1,Albert Park Grand Prix Circuit,Australia,raikkonen,2,90266.0,907,737,35,0.5831413049059353,hard,64.86170956028201
2018,1,Albert Park Grand Prix Circuit,Australia,vettel,2,90562.0,974,761,36,0.7479463642730437,soft,85.89797991012485
2018,1,Albert Park Grand Prix Circuit,Australia,kevin_magnussen,2,90830.0,936,750,34,0.8184611240292833,soft,48.73804529650697
2018,1,Albert Park Grand Prix Circuit,Australia,max_verstappen,2,90942.0,985,743,34,0.6112232252055197,medium,16.007458525510025
2018,1,Albert Park Grand Prix Circuit,Australia,grosjean,2,91033.0,880,737,26,0.5912141848815669,medium,82.71772818219752
2018,1,Albert Park Grand Prix Circuit,Australia,hulkenberg,2,91310.0,892,752,20,0.8148425542647733,hard,65.67701142557881
2018,1,Albert Park Grand Prix Circuit,Australia,ricciardo,2,91264.0,759,713,38,0.7616742675951915,hard,69.58529613098875
2018,1,Albert Park Grand Prix Circuit,Australia,sainz,2,91322.0,782,771,24,0.6283237865600733,soft,80.24727253947775
2018,1,Albert Park Grand Prix Circuit,Australia,alonso,2,91565.0,997,787,36,0.5368294536484166,medium,87.01745403393761
2018,1,Albert Park Grand Prix Circuit,Australia,vandoorne,2,92173.0,771,723,27,0.9627718347063849,medium,23.440128866904026
2018,1,Albert Park Grand Prix Circuit,Australia,perez,2,92896.0,785,793,40,0.5425369519899315,soft,32.98667361878195
2018,1,Albert Park Grand Prix Circuit,Australia,ocon,2,92955.0,882,795,25,0.6596300449848003,hard,74.26025106791
2018,1,Albert Park Grand Prix Circuit,Australia,stroll,2,93137.0,859,731,33,0.856872234855833,hard,76.31632700794894
2018,1,Albert Park Grand Prix Circuit,Australia,bottas,2,93264.0,826,732,38,0.9808606577391805,soft,62.8966641918932
2018,1,Albert Park Grand Prix Circuit,Australia,ericsson,2,93177.0,771,726,22,0.5406973543868719,soft,71.72311529638797
2018,1,Albert Park Grand Prix Circuit,Australia,gasly,2,93372.0,871,746,22,0.7232651576617857,soft,31.54334391289251
2018,1,Albert Park Grand Prix Circuit,Australia,leclerc,2,93775.0,880,740,43,0.8217794304901678,medium,35.9619377203745
2018,1,Albert Park Grand Prix Circuit,Australia,sirotkin,2,94137.0,835,743,24,0.5468150352241026,soft,21.231302891393923
2018,1,Albert Park Grand Prix Circuit,Australia,brendon_hartley,2,97241.0,945,733,21,0.9282067599947046,medium,99.13892877329639
2018,1,Albert Park Grand Prix Circuit,Australia,hamilton,3,89809.0,761,711,40,0.8056745774863006,soft,33.286469642670575
2018,1,Albert Park Grand Prix Circuit,Australia,raikkonen,3,89856.0,876,797,22,0.683030239255731,medium,40.51237306956861
2018,1,Albert Park Grand Prix Circuit,Australia,vettel,3,90177.0,896,785,34,0.8588628176531747,soft,66.45292298281598
2018,1,Albert Park Grand Prix Circuit,Australia,kevin_magnussen,3,91235.0,982,712,26,0.8405955773932164,medium,67.16174058983263
2018,1,Albert Park Grand Prix Circuit,Australia,max_verstappen,3,90904.0,995,762,40,0.6763445335201361,hard,36.09101728304271
2018,1,Albert Park Grand Prix Circuit,Australia,grosjean,3,91150.0,835,747,37,0.9972797215954714,soft,69.45450734331476
2018,1,Albert Park Grand Prix Circuit,Australia,hulkenberg,3,91081.0,956,703,41,0.6491011528233459,medium,54.9550307669153
2018,1,Albert Park Grand Prix Circuit,Australia,ricciardo,3,91162.0,867,759,25,0.7648467769860128,medium,78.12965712647896
2018,1,Albert Park Grand Prix Circuit,Australia,sainz,3,91267.0,918,721,20,0.6403125739479927,soft,31.361755960722032
2018,1,Albert Park Grand Prix Circuit,Australia,alonso,3,91304.0,886,776,30,0.6134772612549693,hard,72.04775883850223
2018,1,Albert Park Grand Prix Circuit,Australia,vandoorne,3,91560.0,900,705,31,0.818484881128611,soft,82.09229589349758
2018,1,Albert Park Grand Prix Circuit,Australia,perez,3,92004.0,845,780,31,0.5346175117978682,medium,31.24981989837906
2018,1,Albert Park Grand Prix Circuit,Australia,ocon,3,92581.0,949,743,44,0.7736290148414529,medium,11.356309937577793
2018,1,Albert Park Grand Prix Circuit,Australia,stroll,3,92654.0,897,749,36,0.7298206332356594,hard,77.64376825397487
2018,1,Albert Park Grand Prix Circuit,Australia,bottas,3,92580.0,988,723,27,0.9397212745546399,medium,50.10554778717771
2018,1,Albert Park Grand Prix Circuit,Australia,ericsson,3,92746.0,858,705,34,0.9197318243088912,medium,93.58186138702897
2018,1,Albert Park Grand Prix Circuit,Australia,gasly,3,92861.0,793,798,21,0.8338016189543378,medium,85.88423925330233
2018,1,Albert Park Grand Prix Circuit,Australia,leclerc,3,92405.0,808,727,23,0.889309276983387,soft,86.2262256771847
2018,1,Albert Park Grand Prix Circuit,Australia,sirotkin,3,92573.0,929,765,40,0.897049036756708,soft,52.801068308527974
2018,1,Albert Park Grand Prix Circuit,Australia,brendon_hartley,3,90888.0,966,799,22,0.7919509687501205,medium,27.834508222471335
2018,1,Albert Park Grand Prix Circuit,Australia,hamilton,4,89473.0,785,773,29,0.5573022920938181,soft,16.91783012426458
2018,1,Albert Park Grand Prix Circuit,Australia,raikkonen,4,89550.0,940,706,35,0.5551877406034311,hard,49.67195905957503
2018,1,Albert Park Grand Prix Circuit,Australia,vettel,4,89610.0,974,787,23,0.7855781431435325,hard,29.999797211761177
2018,1,Albert Park Grand Prix Circuit,Australia,kevin_magnussen,4,90547.0,755,714,40,0.5927465968914206,hard,14.550745006233775
2018,1,Albert Park Grand Prix Circuit,Australia,max_verstappen,4,90812.0,830,707,37,0.8992455332330627,hard,22.26905037182712
2018,1,Albert Park Grand Prix Circuit,Australia,grosjean,4,90769.0,912,700,44,0.9814747071420877,medium,30.444665573811836
2018,1,Albert Park Grand Prix Circuit,Australia,hulkenberg,4,90847.0,948,719,37,0.6624000932815521,soft,74.9265904431625
2018,1,Albert Park Grand Prix Circuit,Australia,ricciardo,4,90796.0,840,731,27,0.7166908651756121,medium,37.11479001831989
2018,1,Albert Park Grand Prix Circuit,Australia,sainz,4,90672.0,812,723,39,0.7358995425111838,medium,22.7189426525528
2018,1,Albert Park Grand Prix Circuit,Australia,alonso,4,90551.0,920,743,26,0.6335230208161078,soft,67.26150863199051
2018,1,Albert Park Grand Prix Circuit,Australia,vandoorne,4,90857.0,911,789,22,0.8939793983954012,medium,86.57925976673336
2018,1,Albert Park Grand Prix Circuit,Australia,perez,4,91372.0,930,797,28,0.690571912153155,soft,38.81187598695299
2018,1,Albert Park Grand Prix Circuit,Australia,ocon,4,91912.0,967,735,37,0.9271429410745842,medium,81.89163400460967
2018,1,Albert Park Grand Prix Circuit,Australia,bottas,4,91848.0,832,750,32,0.9922505515408484,medium,88.85762098181914
2018,1,Albert Park Grand Prix Circuit,Australia,stroll,4,92962.0,777,794,30,0.6565640304224367,medium,55.92864519742572
2018,1,Albert Park Grand Prix Circuit,Australia,ericsson,4,92210.0,958,787,44,0.5227956595283662,hard,56.141812213515145
2018,1,Albert Park Grand Prix Circuit,Australia,gasly,4,92184.0,980,710,20,0.7428093779375566,hard,26.17850375200662
2018,1,Albert Park Grand Prix Circuit,Australia,leclerc,4,93128.0,916,721,39,0.6171823144728764,soft,42.71158872055829
2018,1,Albert Park Grand Prix Circuit,Australia,sirotkin,4,92943.0,840,712,41,0.5172331040364204,hard,55.08572872380791
2018,1,Albert Park Grand Prix Circuit,Australia,brendon_hartley,4,91182.0,959,764,29,0.6444684168629669,medium,18.65316671388651
2018,1,Albert Park Grand Prix Circuit,Australia,hamilton,5,89161.0,930,709,44,0.5601820975177632,soft,79.64445257136025
2018,1,Albert Park Grand Prix Circuit,Australia,raikkonen,5,89740.0,954,787,25,0.7174641785897334,hard,99.02701539478088
2018,1,Albert Park Grand Prix Circuit,Australia,vettel,5,89540.0,918,777,40,0.5893894635397279,hard,76.19377370090801
2018,1,Albert Park Grand Prix Circuit,Australia,kevin_magnussen,5,90518.0,968,748,33,0.5566250043630852,hard,77.21022142299289
2018,1,Albert Park Grand Prix Circuit,Australia,max_verstappen,5,90477.0,919,773,31,0.8449477139245146,soft,51.66171387031392
2018,1,Albert Park Grand Prix Circuit,Australia,grosjean,5,90694.0,968,775,40,0.6048517650907965,soft,69.23269356282685
2018,1,Albert Park Grand Prix Circuit,Australia,ricciardo,5,91690.0,863,761,44,0.6971436043017287,soft,47.15276168681369
2018,1,Albert Park Grand Prix Circuit,Australia,hulkenberg,5,92858.0,828,776,31,0.5632446499693128,medium,66.03607434567478
2018,1,Albert Park Grand Prix Circuit,Australia,sainz,5,91834.0,983,701,33,0.5117534580486,medium,87.86374381834779
2018,1,Albert Park Grand Prix Circuit,Australia,alonso,5,91910.0,836,728,20,0.9791835596589469,medium,76.87184797754186
2018,1,Albert Park Grand Prix Circuit,Australia,vandoorne,5,91471.0,974,720,39,0.6514708562696943,medium,33.11071300218812
2018,1,Albert Park Grand Prix Circuit,Australia,perez,5,91160.0,776,747,42,0.5344713895196032,medium,41.2600363716148
2018,1,Albert Park Grand Prix Circuit,Australia,ocon,5,91337.0,957,791,39,0.5218066001615282,hard,76.15192566982059
2018,1,Albert Park Grand Prix Circuit,Australia,bottas,5,91530.0,805,782,36,0.9573118932314684,hard,47.68663080259141
2018,1,Albert Park Grand Prix Circuit,Australia,stroll,5,92273.0,757,794,28,0.791467731460801,hard,95.77621539564404
2018,1,Albert Park Grand Prix Circuit,Australia,ericsson,5,92289.0,821,786,41,0.6899602346420056,hard,66.44991938894054
2018,1,Albert Park Grand Prix Circuit,Australia,gasly,5,92332.0,948,733,34,0.7985392712139016,medium,83.89025895441985
2018,1,Albert Park Grand Prix Circuit,Australia,leclerc,5,92087.0,830,709,39,0.9232639338001254,hard,70.26252096088642
2018,1,Albert Park Grand Prix Circuit,Australia,brendon_hartley,5,91481.0,848,729,26,0.515836853260013,hard,90.85185744565831
2018,1,Albert Park Grand Prix Circuit,Australia,hamilton,6,90113.0,807,785,22,0.7345750641574286,soft,20.78300576894308
2018,2,Bahrain International Circuit,Bahrain,vettel,1,95238.0,752,739,38,0.568861829443601,medium,34.1776525056802
2018,2,Bahrain International Circuit,Bahrain,bottas,1,96705.0,972,785,35,0.9512796848995442,soft,59.93786778444017
2018,2,Bahrain International Circuit,Bahrain,raikkonen,1,97661.0,881,735,38,0.9792727109874719,hard,55.528482953426305
2018,2,Bahrain International Circuit,Bahrain,ricciardo,1,98684.0,815,762,20,0.6116800031925556,hard,56.05181051525774
2018,2,Bahrain International Circuit,Bahrain,gasly,1,100323.0,771,745,23,0.6985295718431483,soft,52.02857351513754
